key,0,1
#,,
int32,str,str
0,"TEXT_CLSTAN005_00051_SEQ_00","皮革師行會的蓋娃，不知為何，好像十分焦躁……"
1,"TEXT_CLSTAN005_00051_SEQ_01","令蓋娃憤怒的原因是有人將做工粗糙的巨蟾蜍革帶到了行會。籌備1張<Sheet(ItemHQ,5280,0)/>，將成品交給在皮革師行會的蓋娃看看。"
2,"TEXT_CLSTAN005_00051_SEQ_02","在蓋娃處得到了首肯。將<Sheet(ItemHQ,5280,0)/>交給魔女咖啡館中的商人艾馬。"
3,"TEXT_CLSTAN005_00051_SEQ_03","將<Sheet(ItemHQ,5280,0)/>交給了烏爾達哈的商人。冒險者交予的巨蟾蜍革完美無缺，令商人驚喜萬分，也使他消除了對行會的誤解。向皮革師行會的蓋娃報告。"
4,"TEXT_CLSTAN005_00051_SEQ_04","冒險者的手藝能讓目中無人的烏爾達哈商人閉嘴，蓋娃對此表達了讚賞。但同時也對販賣劣質品的格里達尼亞新品牌博薩大叔感到勃然大怒了。

※皮革師的等級達到30級以上時，可以從蓋娃那裡領取下一個皮革師任務。"
5,"TEXT_CLSTAN005_00051_SEQ_05",""
6,"TEXT_CLSTAN005_00051_SEQ_06",""
7,"TEXT_CLSTAN005_00051_SEQ_07",""
8,"TEXT_CLSTAN005_00051_SEQ_08",""
9,"TEXT_CLSTAN005_00051_SEQ_09",""
10,"TEXT_CLSTAN005_00051_SEQ_10",""
11,"TEXT_CLSTAN005_00051_SEQ_11",""
12,"TEXT_CLSTAN005_00051_SEQ_12",""
13,"TEXT_CLSTAN005_00051_SEQ_13",""
14,"TEXT_CLSTAN005_00051_SEQ_14",""
15,"TEXT_CLSTAN005_00051_SEQ_15",""
16,"TEXT_CLSTAN005_00051_SEQ_16",""
17,"TEXT_CLSTAN005_00051_SEQ_17",""
18,"TEXT_CLSTAN005_00051_SEQ_18",""
19,"TEXT_CLSTAN005_00051_SEQ_19",""
20,"TEXT_CLSTAN005_00051_SEQ_20",""
21,"TEXT_CLSTAN005_00051_SEQ_21",""
22,"TEXT_CLSTAN005_00051_SEQ_22",""
23,"TEXT_CLSTAN005_00051_SEQ_23",""
24,"TEXT_CLSTAN005_00051_TODO_00","讓蓋娃查看<Sheet(ItemHQ,5280,0)/>"
